14/07/2019 7:55,19.33,
14/07/2019 8:00,19.2,
14/07/2019 8:05,19.3,
14/07/2019 8:10,19.33,
14/07/2019 8:15,19.76,
14/07/2019 8:20,19.93,
14/07/2019 8:25,20.26,
14/07/2019 8:30,20.23,
14/07/2019 8:35,20.4,
14/07/2019 8:40,20.63,
14/07/2019 8:45,20.47,
14/07/2019 8:50,20.6,
14/07/2019 8:55,20.6,
14/07/2019 9:00,20.87,
14/07/2019 9:05,20.9,
14/07/2019 9:10,20.97,
14/07/2019 9:15,21.3,
14/07/2019 9:20,21.1,
14/07/2019 9:25,21.37,
14/07/2019 9:30,21.53,
14/07/2019 9:35,22.03,
14/07/2019 9:40,22,
14/07/2019 9:45,22.03,
14/07/2019 9:50,21.9,
14/07/2019 9:55,21.86,
14/07/2019 10:00,21.67,
14/07/2019 10:05,21.83,
14/07/2019 10:10,21.93,
14/07/2019 10:15,22.26,
14/07/2019 10:20,22.03,
14/07/2019 10:25,22.33,
14/07/2019 10:30,22.3,
14/07/2019 10:35,22.5,
14/07/2019 10:40,22.5,
14/07/2019 10:45,22.27,
14/07/2019 10:50,22.26,
14/07/2019 10:55,22.7,
14/07/2019 11:00,22.4,
14/07/2019 11:05,23,
14/07/2019 11:10,22.97,
14/07/2019 11:15,22.97,
14/07/2019 11:20,23.56,
14/07/2019 11:25,22.8,
14/07/2019 11:30,23.26,
14/07/2019 11:35,23.27,
14/07/2019 11:40,23,
14/07/2019 11:45,23.2,
14/07/2019 11:50,24.2,
14/07/2019 11:55,23.47,
14/07/2019 12:00,23.6,
14/07/2019 12:05,23.76,
14/07/2019 12:10,23.9,
14/07/2019 12:15,24.07,
14/07/2019 12:20,24.13,
14/07/2019 12:25,24.53,
14/07/2019 12:30,24.73,
14/07/2019 12:35,24.73,
14/07/2019 12:40,24.96,
14/07/2019 12:45,24.5,
14/07/2019 12:50,24.9,
14/07/2019 12:55,24.87,
14/07/2019 13:00,25.23,
14/07/2019 13:05,24.97,
